# frequency radius F_z
120940 0.0133691 1.14569915705401e-11
120940 0.0134966 1.05735742253069e-11
120940 0.0136242 1.02304266612092e-11
120940 0.0137517 1.03123748909931e-11
120940 0.0138792 1.08125537011780e-11
120940 0.0140067 1.18505628774627e-11
120940 0.0141342 1.36673076129124e-11
120940 0.0142617 1.64502651340012e-11
120940 0.0143893 1.94349727977195e-11
120940 0.0145168 1.99527142610817e-11
120940 0.0146443 1.72754325776905e-11
120940 0.0147718 1.42936358772872e-11
120940 0.0148993 1.24482978715115e-11
120940 0.0150268 1.15954224176819e-11
120940 0.0151544 1.13812707296029e-11
120940 0.0152819 1.16014012692144e-11
120940 0.0154094 1.22301521218440e-11
120940 0.0155369 1.34419530138940e-11
120940 0.0156644 1.56697800097080e-11
120940 0.0157919 1.94630304522511e-11
120940 0.0159195 2.36873829791169e-11
120940 0.016047 2.31124733494270e-11
120940 0.0161745 1.82421568065239e-11
120940 0.016302 1.44891954894013e-11
120940 0.0164295 1.26622807163161e-11
120940 0.016557 1.20443794285450e-11
120940 0.0166846 1.21236034525582e-11
120940 0.0168121 1.26555330891695e-11
120940 0.0169396 1.36084978298580e-11
120940 0.0170671 1.52103560135551e-11
120940 0.0171946 1.81323732974997e-11
120940 0.0173221 2.35061496530234e-11
120940 0.0174497 2.91781077554004e-11
120940 0.0175772 2.55703950077216e-11
120940 0.0177047 1.86102717479874e-11
120940 0.0178322 1.48183360521349e-11
120940 0.0179597 1.32212383506255e-11
120940 0.0180872 1.27442780583866e-11
120940 0.0182148 1.29040609140634e-11
120940 0.0183423 1.35226520173218e-11
120940 0.0184698 1.46345036016185e-11
120940 0.0185973 1.65802018584311e-11
120940 0.0187248 2.04060764901039e-11
120940 0.0188523 2.82507948948088e-11
120940 0.0189799 3.44485328526517e-11
120940 0.0191074 2.56818971902052e-11
120940 0.0192349 1.86994543497636e-11
120940 0.0193624 1.58688199955039e-11
120940 0.0194899 1.48264106242678e-11
120940 0.0196174 1.45973522385259e-11
120940 0.019745 1.48196048806832e-11
120940 0.0198725 1.53859203613079e-11
120940 0.02 1.64086175580118e-11

122215 0.001 4.10449423825128e-15
122215 0.00112752 8.63078995860261e-15
122215 0.00125503 1.67498451778173e-14
122215 0.00138255 3.03525991125955e-14
122215 0.00151007 5.17027482986108e-14
122215 0.00163758 8.30485218895485e-14
122215 0.0017651 1.25895845855690e-13
122215 0.00189262 1.80085049113939e-13
122215 0.00202013 2.43123294134104e-13
122215 0.00214765 3.10339808825689e-13
122215 0.00227517 3.76035233808052e-13
122215 0.00240268 4.35099919197508e-13
122215 0.0025302 4.84281461027766e-13
122215 0.00265772 5.22685350962146e-13
122215 0.00278523 5.51695130176347e-13
122215 0.00291275 5.74739272743977e-13
122215 0.00304027 5.97162070256421e-13
122215 0.00316779 6.26104757429799e-13
122215 0.0032953 6.69952966623475e-13
122215 0.00342282 7.36751131967854e-13
122215 0.00355034 8.31404688440594e-13
122215 0.00367785 9.52723558258617e-13
122215 0.00380537 1.09251438654974e-12
122215 0.00393289 1.23812697222760e-12
122215 0.0040604 1.37709738874279e-12
122215 0.00418792 1.50090419503054e-12
122215 0.00431544 1.60620686971987e-12
122215 0.00444295 1.69417753317366e-12
122215 0.00457047 1.76932161625823e-12
122215 0.00469799 1.83859644631549e-12
122215 0.0048255 1.91072788712750e-12
122215 0.00495302 1.99495687861260e-12
122215 0.00508054 2.09840732003488e-12
122215 0.00520805 2.22253279064283e-12
122215 0.00533557 2.36136275575050e-12
122215 0.00546309 2.50441015812793e-12
122215 0.0055906 2.64295277781622e-12
122215 0.00571812 2.77480579300772e-12
122215 0.00584564 2.90472218860723e-12
122215 0.00597315 3.04155166706939e-12
122215 0.00610067 3.19446060904862e-12
122215 0.00622819 3.36961387436984e-12
122215 0.0063557 3.56769424853878e-12
122215 0.00648322 3.78190520235245e-12
122215 0.00661074 3.99651120731645e-12
122215 0.00673826 4.18857654435392e-12
122215 0.00686577 4.33668194111809e-12
122215 0.00699329 4.43318117854785e-12
122215 0.00712081 4.48872568606428e-12
122215 0.00724832 4.52580505786850e-12
122215 0.00737584 4.57038786435117e-12
122215 0.00750336 4.64842540214818e-12
122215 0.00763087 4.78553232139213e-12
122215 0.00775839 5.00485493916392e-12
122215 0.00788591 5.31873447774792e-12
122215 0.00801342 5.71244528639963e-12
122215 0.00814094 6.12699684715312e-12
122215 0.00826846 6.46561441768407e-12
122215 0.00839597 6.64784751273921e-12
122215 0.00852349 6.67179801625686e-12
122215 0.00865101 6.60597545747643e-12
122215 0.00877852 6.52902319054947e-12
122215 0.00890604 6.49501859115309e-12
122215 0.00903356 6.53777086152735e-12
122215 0.00916107 6.68603775121346e-12
122215 0.00928859 6.97124042678836e-12
122215 0.00941611 7.41845751710574e-12
122215 0.00954362 8.00964351228389e-12
122215 0.00967114 8.62178813844668e-12
122215 0.00979866 9.01892616562112e-12
122215 0.00992617 9.02556902470022e-12
122215 0.0100537 8.72735397186078e-12
122215 0.0101812 8.36710829318541e-12
122215 0.0103087 8.12057446393027e-12
122215 0.0104362 8.04958108544659e-12
122215 0.0105638 8.16364036326258e-12
122215 0.0106913 8.47272635374518e-12
122215 0.0108188 9.00848091092352e-12
122215 0.0109463 9.81182705140007e-12
122215 0.0110738 1.08563422387148e-11
122215 0.0112013 1.18749372926287e-11
122215 0.0113289 1.22956369997284e-11
122215 0.0114564 1.17778767612062e-11
122215 0.0115839 1.07379837089917e-11
122215 0.0117114 9.79215687456695e-12
122215 0.0118389 9.20925086684059e-12
122215 0.0119664 9.00719009333476e-12
122215 0.012094 9.15205402016188e-12
122215 0.0122215 9.64367434265694e-12
122215 0.012349 1.05366594945064e-11
122215 0.0124765 1.19228133666313e-11
122215 0.012604 1.37920822951083e-11
122215 0.0127315 1.55947100236629e-11
122215 0.0128591 1.60132641639255e-11
122215 0.0129866 1.45764712895274e-11
122215 0.0131141 1.25893358921473e-11
122215 0.0132416 1.11100358918571e-11
122215 0.0133691 1.02963507277918e-11
122215 0.0134966 1.00072096999262e-11
122215 0.0136242 1.01364572289342e-11
122215 0.0137517 1.06921019389112e-11
122215 0.0138792 1.18124124770603e-11
122215 0.0140067 1.37521541502743e-11
122215 0.0141342 1.66379654560643e-11
122215 0.0142617 1.93858401176762e-11
122215 0.0143893 1.92119795014554e-11
122215 0.0145168 1.62726437837083e-11
122215 0.0146443 1.35175142807520e-11
122215 0.0147718 1.19347211505051e-11
122215 0.0148993 1.12605057928752e-11
122215 0.0150268 1.11621262873686e-11
122215 0.0151544 1.14755415576407e-11
122215 0.0152819 1.22213189013102e-11
122215 0.0154094 1.36373401122879e-11
122215 0.0155369 1.62326734069585e-11
122215 0.0156644 2.04020308470944e-11
122215 0.0157919 2.37498586946484e-11
122215 0.0159195 2.12573290253323e-11
122215 0.016047 1.64285547085694e-11
122215 0.0161745 1.34083152559377e-11
122215 0.016302 1.20867026558316e-11
122215 0.0164295 1.17608272072457e-11
122215 0.016557 1.20186602889119e-11
122215 0.0166846 1.26931687064099e-11
122215 0.0168121 1.38385568101922e-11
122215 0.0169396 1.58282654057391e-11
122215 0.0170671 1.95792572470446e-11
122215 0.0171946 2.58238696838408e-11
122215 0.0173221 2.83298227841548e-11
122215 0.0174497 2.17303530606305e-11
122215 0.0175772 1.61765914818820e-11
122215 0.0177047 1.35993885985396e-11
122215 0.0178322 1.26268619382088e-11
122215 0.0179597 1.24935585151126e-11
122215 0.0180872 1.28831162074969e-11
122215 0.0182148 1.37212494774749e-11
122215 0.0183423 1.51724543584595e-11
122215 0.0184698 1.78676497442896e-11
122215 0.0185973 2.35154943742373e-11
122215 0.0187248 3.26194637280187e-11
122215 0.0188523 2.96976170603108e-11
122215 0.0189799 2.05776745657008e-11
122215 0.0191074 1.63957949747595e-11
122215 0.0192349 1.48067396680896e-11
122215 0.0193624 1.43182627536794e-11
122215 0.0194899 1.43858607159616e-11
122215 0.0196174 1.48159740877188e-11
122215 0.019745 1.56287729826563e-11
122215 0.0198725 1.71564727004396e-11
122215 0.02 2.05548856529049e-11

123490 0.001 4.28681042210880e-15
123490 0.00112752 9.01495915075730e-15
123490 0.00125503 1.74910527644092e-14
123490 0.00138255 3.16707709822837e-14
123490 0.00151007 5.38634851239866e-14
123490 0.00163758 8.62947097642411e-14
123490 0.0017651 1.30319436251495e-13
123490 0.00189262 1.85473448126475e-13
123490 0.00202013 2.48873504391645e-13
123490 0.00214765 3.15537217919954e-13
123490 0.00227517 3.79696213652956e-13
123490 0.00240268 4.36456235573694e-13
123490 0.0025302 4.82972192370027e-13
123490 0.00265772 5.18821882728025e-13
123490 0.00278523 5.45859129382270e-13
123490 0.00291275 5.67985783825157e-13
123490 0.00304027 5.91042180739173e-13
123490 0.00316779 6.22630018345862e-13
123490 0.0032953 6.71333952749929e-13
123490 0.00342282 7.44748550838262e-13
123490 0.00355034 8.46384534921850e-13
123490 0.00367785 9.72968016807034e-13
123490 0.00380537 1.11448251005400e-12
123490 0.00393289 1.25770220647501e-12
123490 0.0040604 1.39100372555032e-12
123490 0.00418792 1.50747385694211e-12
123490 0.00431544 1.60540120594541e-12
123490 0.00444295 1.68726632622742e-12
123490 0.00457047 1.75858884863109e-12
123490 0.00469799 1.82714544654811e-12
123490 0.0048255 1.90215832682474e-12
123490 0.00495302 1.99252400974584e-12
123490 0.00508054 2.10355137412311e-12
123490 0.00520805 2.23361255234608e-12
123490 0.00533557 2.37412066568097e-12
123490 0.00546309 2.51445950551896e-12
123490 0.0055906 2.64839572139236e-12
123490 0.00571812 2.77709073926100e-12
123490 0.00584564 2.90771396018425e-12
123490 0.00597315 3.04981606873181e-12
123490 0.00610067 3.21154983716127e-12
123490 0.00622819 3.39667210844734e-12
123490 0.0063557 3.60229604964031e-12
123490 0.00648322 3.81698625359858e-12
123490 0.00661074 4.02042059015380e-12
123490 0.00673826 4.18873063640778e-12
123490 0.00686577 4.30660734836556e-12
123490 0.00699329 4.37687786469479e-12
123490 0.00712081 4.41824236168076e-12
123490 0.00724832 4.45619513360395e-12
123490 0.00737584 4.51707946080836e-12
123490 0.00750336 4.62695468378650e-12
123490 0.00763087 4.81074713382513e-12
123490 0.00775839 5.08657018289993e-12
123490 0.00788591 5.45192515741114e-12
123490 0.00801342 5.86452066765334e-12
123490 0.00814094 6.23634656417955e-12
123490 0.00826846 6.47225243823751e-12
123490 0.00839597 6.54074389630497e-12
123490 0.00852349 6.49407686803579e-12
123490 0.00865101 6.41440235594111e-12
123490 0.00877852 6.36457410353200e-12
123490 0.00890604 6.38308500078669e-12
123490 0.00903356 6.49914526454451e-12
123490 0.00916107 6.74380255219147e-12
123490 0.00928859 7.14617292660390e-12
123490 0.00941611 7.70382463916650e-12
123490 0.00954362 8.32235760551806e-12
123490 0.00967114 8.78148071929736e-12
123490 0.00979866 8.86905603745374e-12
123490 0.00992617 8.61475961133260e-12
123490 0.0100537 8.25290115935257e-12
123490 0.0101812 7.98272260944967e-12
123490 0.0103087 7.88317677249070e-12
123490 0.0104362 7.96811420654322e-12
123490 0.0105638 8.24549397715220e-12
123490 0.0106913 8.74401829229442e-12
123490 0.0108188 9.50613352707609e-12
123490 0.0109463 1.05203648004578e-11
123490 0.0110738 1.15524674876029e-11
123490 0.0112013 1.20440422578025e-11
123490 0.0113289 1.15985498574454e-11
123490 0.0114564 1.05832551740511e-11
123490 0.0115839 9.63132952539838e-12
123490 0.0117114 9.03617066834470e-12
123490 0.0118389 8.82304671912256e-12
123490 0.0119664 8.95767784017223e-12
123490 0.012094 9.43862598471652e-12
123490 0.0122215 1.03201780738488e-11
123490 0.012349 1.16947804184884e-11
123490 0.0124765 1.35496802808792e-11
123490 0.012604 1.53149666545318e-11
123490 0.0127315 1.56571103105826e-11
123490 0.0128591 1.41753243938580e-11
123490 0.0129866 1.22204793647192e-11
123490 0.0131141 1.08027361049532e-11
123490 0.0132416 1.00435663855416e-11
123490 0.0133691 9.79683910933442e-12
123490 0.0134966 9.96420991559340e-12
123490 0.0136242 1.05663938691024e-11
123490 0.0137517 1.17578331481761e-11
123490 0.0138792 1.38024944925995e-11
123490 0.0140067 1.67522447256923e-11
123490 0.0141342 1.92115204601525e-11
123490 0.0142617 1.84432684130879e-11
123490 0.0143893 1.53878898161422e-11
123490 0.0145168 1.28630324313761e-11
123490 0.0146443 1.15001506997278e-11
123490 0.0147718 1.09704807008202e-11
123490 0.0148993 1.09677139426140e-11
123490 0.0150268 1.13653911156020e-11
123490 0.0151544 1.22289940077407e-11
123490 0.0152819 1.38603955984950e-11
123490 0.0154094 1.68258567562298e-11
123490 0.0155369 2.11857255545835e-11
123490 0.0156644 2.32018931439173e-11
123490 0.0157919 1.93760718603289e-11
123490 0.0159195 1.49761868943929e-11
123490 0.016047 1.25859339784327e-11
123490 0.0161745 1.16536700541047e-11
123490 0.016302 1.15523021705168e-11
123490 0.0164295 1.19553354855768e-11
123490 0.016557 1.27670918645245e-11
123490 0.0166846 1.41366483914974e-11
123490 0.0168121 1.66123179718487e-11
123490 0.0169396 2.13096322218444e-11
123490 0.0170671 2.74403032984469e-11
123490 0.0171946 2.56201888574641e-11
123490 0.0173221 1.85853913015884e-11
123490 0.0174497 1.44949070737293e-11
123490 0.0175772 1.27675476332116e-11
123490 0.0177047 1.22324672572062e-11
123490 0.0178322 1.23574860724329e-11
123490 0.0179597 1.29459185839653e-11
123490 0.0180872 1.40240937933356e-11
123490 0.0182148 1.59331997404033e-11
123490 0.0183423 1.97480853406169e-11
123490 0.0184698 2.76192728049900e-11
123490 0.0185973 3.28025136919366e-11
123490 0.0187248 2.37411587848786e-11
123490 0.0188523 1.74672780295001e-11
123490 0.0189799 1.50105485667992e-11
123490 0.0191074 1.41459645925844e-11
123490 0.0192349 1.40126472819631e-11
123490 0.0193624 1.42969290500938e-11
123490 0.0194899 1.49286967962849e-11
123490 0.0196174 1.60865234101017e-11
123490 0.019745 1.84924189070641e-11
123490 0.0198725 2.45572722979643e-11
123490 0.02 3.66582416721386e-11

124765 0.001 4.47529678648833e-15
124765 0.00112752 9.41196003250169e-15
124765 0.00125503 1.82559979079586e-14
124765 0.00138255 3.30274141909160e-14
124765 0.00151007 5.60765301329441e-14
124765 0.00163758 8.95938673412244e-14
124765 0.0017651 1.34763724918695e-13
124765 0.00189262 1.90799024918238e-13
124765 0.00202013 2.54426382248780e-13
124765 0.00214765 3.20381898008259e-13
124765 0.00227517 3.82877875473175e-13
124765 0.00240268 4.37279159277927e-13
124765 0.0025302 4.81168844234778e-13
124765 0.00265772 5.14599178768373e-13
124765 0.00278523 5.39892872856146e-13
124765 0.00291275 5.61429701042389e-13
124765 0.00304027 5.85547685273367e-13
124765 0.00316779 6.20273248542408e-13
124765 0.0032953 6.74264787673488e-13
124765 0.00342282 7.54432367388667e-13
124765 0.00355034 8.62646597417719e-13
124765 0.00367785 9.93509879878329e-13
124765 0.00380537 1.13547428833947e-12
124765 0.00393289 1.27519911893247e-12
124765 0.0040604 1.40223158755086e-12
124765 0.00418792 1.51133870854257e-12
124765 0.00431544 1.60234510951510e-12
124765 0.00444295 1.67892467205409e-12
124765 0.00457047 1.74753661637650e-12
124765 0.00469799 1.81669242208487e-12
124765 0.0048255 1.89587186958429e-12
124765 0.00495302 1.99311107084101e-12
124765 0.00508054 2.11129273254785e-12
124765 0.00520805 2.24562459433883e-12
124765 0.00533557 2.38577429768822e-12
124765 0.00546309 2.52224622231575e-12
124765 0.0055906 2.65192926911127e-12
124765 0.00571812 2.77907540480164e-12
124765 0.00584564 2.91251855384518e-12
124765 0.00597315 3.06167444547999e-12
124765 0.00610067 3.23296894357152e-12
124765 0.00622819 3.42716874538308e-12
124765 0.0063557 3.63725083564816e-12
124765 0.00648322 3.84688729992227e-12
124765 0.00661074 4.03251413974761e-12
124765 0.00673826 4.17295123987811e-12
124765 0.00686577 4.26214061179839e-12
124765 0.00699329 4.31274701069344e-12
124765 0.00712081 4.34857408610072e-12
124765 0.00724832 4.39621635505925e-12
124765 0.00737584 4.48211605511365e-12
124765 0.00750336 4.63222975554316e-12
124765 0.00763087 4.86874212201039e-12
124765 0.00775839 5.19933490509870e-12
124765 0.00788591 5.59848027766242e-12
124765 0.00801342 5.99266220877309e-12
124765 0.00814094 6.28067223086308e-12
124765 0.00826846 6.40181370865800e-12
124765 0.00839597 6.38389481873660e-12
124765 0.00852349 6.30731172231937e-12
124765 0.00865101 6.24412965634377e-12
124765 0.00877852 6.23945571205578e-12
124765 0.00890604 6.32398158681384e-12
124765 0.00903356 6.52812060944794e-12
124765 0.00916107 6.88339875273604e-12
124765 0.00928859 7.40045115090885e-12
124765 0.00941611 8.01365088954253e-12
124765 0.00954362 8.52768777558839e-12
124765 0.00967114 8.70410738609371e-12
124765 0.00979866 8.50806494139824e-12
124765 0.00992617 8.15188406945447e-12
124765 0.0100537 7.85794044280335e-12
124765 0.0101812 7.72696976147078e-12
124765 0.0103087 7.77971654733720e-12
124765 0.0104362 8.02252983809207e-12
124765 0.0105638 8.48053382537644e-12
124765 0.0106913 9.19668556361949e-12
124765 0.0108188 1.01744200978838e-11
124765 0.0109463 1.12173056565986e-11
124765 0.0110738 1.17907651655053e-11
124765 0.0112013 1.14371162991750e-11
124765 0.0113289 1.04546696704088e-11
124765 0.0114564 9.49247263349872e-12
124765 0.0115839 8.87731496150619e-12
124765 0.0117114 8.64582823623075e-12
124765 0.0118389 8.76351003876322e-12
124765 0.0119664 9.22660453462582e-12
124765 0.012094 1.00878903643142e-11
124765 0.0122215 1.14403643988602e-11
124765 0.012349 1.32741253413948e-11
124765 0.0124765 1.50164772105784e-11
124765 0.012604 1.53241189365448e-11
124765 0.0127315 1.38267688475283e-11
124765 0.0128591 1.19012709808537e-11
124765 0.0129866 1.05298541120354e-11
124765 0.0131141 9.81123807862679e-12
124765 0.0132416 9.59633652534481e-12
124765 0.0133691 9.79297704327644e-12
124765 0.0134966 1.04322487235286e-11
124765 0.0136242 1.16821383749890e-11
124765 0.0137517 1.38117726045555e-11
124765 0.0138792 1.67906591545960e-11
124765 0.0140067 1.89413372424797e-11
124765 0.0141342 1.76935131620144e-11
124765 0.0142617 1.46186211408284e-11
124765 0.0143893 1.23080501265234e-11
124765 0.0145168 1.11267117196481e-11
124765 0.0146443 1.07139868014181e-11
124765 0.0147718 1.07909365694859e-11
124765 0.0148993 1.12657258197468e-11
124765 0.0150268 1.22474650525896e-11
124765 0.0151544 1.41009273106936e-11
124765 0.0152819 1.74173608180064e-11
124765 0.0154094 2.17182336155245e-11
124765 0.0155369 2.21893153181465e-11
124765 0.0156644 1.76657884538385e-11
124765 0.0157919 1.38290484689369e-11
124765 0.0159195 1.19524057346063e-11
124765 0.016047 1.13210443963438e-11
124765 0.0161745 1.13953376420514e-11
124765 0.016302 1.19217723223107e-11
124765 0.0164295 1.28743331283922e-11
124765 0.016557 1.45101496751195e-11
124765 0.0166846 1.75780950019465e-11
124765 0.0168121 2.31746642805207e-11
124765 0.0169396 2.75921042383561e-11
124765 0.0170671 2.23370149688055e-11
124765 0.0171946 1.62570666123891e-11
124765 0.0173221 1.33224171778018e-11
124765 0.0174497 1.21898533249483e-11
124765 0.0175772 1.19730798786031e-11
124765 0.0177047 1.23039594356966e-11
124765 0.0178322 1.30821802955860e-11
124765 0.0179597 1.44490862685009e-11
124765 0.0180872 1.70022018877854e-11
124765 0.0182148 2.24174959101537e-11
124765 0.0183423 3.13103005213221e-11
124765 0.0184698 2.82706155381412e-11
124765 0.0185973 1.94829347955491e-11
124765 0.0187248 1.55826694427421e-11
124765 0.0188523 1.41375601561114e-11
124765 0.0189799 1.37255802681009e-11
124765 0.0191074 1.38384197425535e-11
124765 0.0192349 1.43052191741403e-11
124765 0.0193624 1.51797248274076e-11
124765 0.0194899 1.68834951232057e-11
124765 0.0196174 2.08914906875449e-11
124765 0.019745 3.11492051447227e-11
124765 0.0198725 3.45073302241451e-11
124765 0.02 2.23079113487684e-11

126040 0.001 4.67009379276942e-15
126040 0.00112752 9.82205206633273e-15
126040 0.00125503 1.90450263939582e-14
126040 0.00138255 3.44226540411186e-14
126040 0.00151007 5.83408609006476e-14
126040 0.00163758 9.29420302101500e-14
126040 0.0017651 1.39219704147549e-13
126040 0.00189262 1.96047316029076e-13
126040 0.00202013 2.59765691686469e-13
126040 0.00214765 3.24863537838960e-13
126040 0.00227517 3.85583800202108e-13
126040 0.00240268 4.37590243276960e-13
126040 0.0025302 4.78910443440680e-13
126040 0.00265772 5.10071317675500e-13
126040 0.00278523 5.33864013026670e-13
126040 0.00291275 5.55151629043122e-13
126040 0.00304027 5.80766853929634e-13
126040 0.00316779 6.19108712083522e-13
126040 0.0032953 6.78756810379768e-13
126040 0.00342282 7.65686332888364e-13
126040 0.00355034 8.79918129658016e-13
126040 0.00367785 1.01398251762818e-12
126040 0.00380537 1.15516608076523e-12
126040 0.00393289 1.29045750535975e-12
126040 0.0040604 1.41082222852125e-12
126040 0.00418792 1.51270990814888e-12
126040 0.00431544 1.59736876177512e-12
126040 0.00444295 1.66956455396459e-12
126040 0.00457047 1.73662992380603e-12
126040 0.00469799 1.80769093006246e-12
126040 0.0048255 1.89215096209268e-12
126040 0.00495302 1.99659137796202e-12
126040 0.00508054 2.12098606705390e-12
126040 0.00520805 2.25767745515797e-12
126040 0.00533557 2.39572713981000e-12
126040 0.00546309 2.52782969038301e-12
126040 0.0055906 2.65421757775079e-12
126040 0.00571812 2.78170086053072e-12
126040 0.00584564 2.91995798311302e-12
126040 0.00597315 3.07748573838181e-12
126040 0.00610067 3.25835030466536e-12
126040 0.00622819 3.45976819654846e-12
126040 0.0063557 3.67007882114137e-12
126040 0.00648322 3.86842267654942e-12
126040 0.00661074 4.03059350487878e-12
126040 0.00673826 4.14195766670168e-12
126040 0.00686577 4.20694321812998e-12
126040 0.00699329 4.24571868260019e-12
126040 0.00712081 4.28458666283939e-12
126040 0.00724832 4.35039451920187e-12
126040 0.00737584 4.46967838302613e-12
126040 0.00750336 4.66721610448734e-12
126040 0.00763087 4.95853660274696e-12
126040 0.00775839 5.33350433932929e-12
126040 0.00788591 5.73677333497955e-12
126040 0.00801342 6.07068528299224e-12
126040 0.00814094 6.25027955299481e-12
126040 0.00826846 6.27192884836067e-12
126040 0.00839597 6.20630286666351e-12
126040 0.00852349 6.13348868834666e-12
126040 0.00865101 6.10725222035374e-12
126040 0.00877852 6.16131708765521e-12
126040 0.00890604 6.32559688997781e-12
126040 0.00903356 6.63257281012437e-12
126040 0.00916107 7.10295708200303e-12
126040 0.00928859 7.69819134879484e-12
126040 0.00941611 8.25555597276118e-12
126040 0.00954362 8.52484862319776e-12
126040 0.00967114 8.40302347201082e-12
126040 0.00979866 8.06327235793854e-12
126040 0.00992617 7.74721337834833e-12
126040 0.0100537 7.58236915883345e-12
126040 0.0101812 7.59993876759658e-12
126040 0.0103087 7.80556213115272e-12
126040 0.0104362 8.22025916760267e-12
126040 0.0105638 8.88620376939907e-12
126040 0.0106913 9.82059478199133e-12
126040 0.0108188 1.08680360143409e-11
126040 0.0109463 1.15299571371125e-11
126040 0.0110738 1.12885395535599e-11
126040 0.0112013 1.03508243628463e-11
126040 0.0113289 9.37592859701904e-12
126040 0.0114564 8.73336581143621e-12
126040 0.0115839 8.47629411490042e-12
126040 0.0117114 8.57049275779206e-12
126040 0.0118389 9.00888105279172e-12
126040 0.0119664 9.84149193369351e-12
126040 0.012094 1.11616218041073e-11
126040 0.0122215 1.29675686430155e-11
126040 0.012349 1.47014620003332e-11
126040 0.0124765 1.50156147677512e-11
126040 0.012604 1.35286472978948e-11
126040 0.0127315 1.16274329655250e-11
126040 0.0128591 1.02874164470956e-11
126040 0.0129866 9.59639736842612e-12
126040 0.0131141 9.40348846083969e-12
126040 0.0132416 9.62075616243164e-12
126040 0.0133691 1.02871883987082e-11
126040 0.0134966 1.15816079689085e-11
126040 0.0136242 1.37752895187096e-11
126040 0.0137517 1.67554384892963e-11
126040 0.0138792 1.86067154176174e-11
126040 0.0140067 1.69927070687004e-11
126040 0.0141342 1.39552832632063e-11
126040 0.0142617 1.18338553679853e-11
126040 0.0143893 1.08006825077419e-11
126040 0.0145168 1.04824499601153e-11
126040 0.0146443 1.06262323514368e-11
126040 0.0147718 1.11718511588991e-11
126040 0.0148993 1.22705207510610e-11
126040 0.0150268 1.43466148638300e-11
126040 0.0151544 1.79708416413255e-11
126040 0.0152819 2.19409472290646e-11
126040 0.0154094 2.09201988299235e-11
126040 0.0155369 1.61988318182723e-11
126040 0.0156644 1.29228948831767e-11
126040 0.0157919 1.14560735733531e-11
126040 0.0159195 1.10590223020104e-11
126040 0.016047 1.12735523889698e-11
126040 0.0161745 1.19099982621505e-11
126040 0.016302 1.30135407331093e-11
126040 0.0164295 1.49653733287875e-11
126040 0.016557 1.87207483086642e-11
126040 0.0166846 2.48514303372080e-11
126040 0.0168121 2.61550921594461e-11
126040 0.0169396 1.93845584014906e-11
126040 0.0170671 1.45788086452317e-11
126040 0.0171946 1.24894676463683e-11
126040 0.0173221 1.17826914880184e-11
126040 0.0174497 1.18071536294309e-11
126040 0.0175772 1.23134206692240e-11
126040 0.0177047 1.32907451828292e-11
126040 0.0178322 1.50276009387341e-11
126040 0.0179597 1.84942149040788e-11
126040 0.0180872 2.58473920329578e-11
126040 0.0182148 3.16555614055031e-11
126040 0.0183423 2.30504364472607e-11
126040 0.0184698 1.67997400619436e-11
126040 0.0185973 1.43928320889719e-11
126040 0.0187248 1.35665251405251e-11
126040 0.0188523 1.34571760703931e-11
126040 0.0189799 1.37571834394945e-11
126040 0.0191074 1.44087809959657e-11
126040 0.0192349 1.56247222035402e-11
126040 0.0193624 1.82495298207648e-11
126040 0.0194899 2.51154987264851e-11
126040 0.0196174 3.61320163532892e-11
126040 0.019745 2.60369532765149e-11
126040 0.0198725 1.84594646483222e-11
126040 0.02 1.61413495363936e-11

127315 0.001 4.87134283048599e-15
127315 0.00112752 1.02454926039476e-14
127315 0.00125503 1.98584657346850e-14
127315 0.00138255 3.58565460894368e-14
127315 0.00151007 6.06552726788424e-14
127315 0.00163758 9.63349039643817e-14
127315 0.0017651 1.43678031788359e-13
127315 0.00189262 2.01203980803730e-13
127315 0.00202013 2.64876359413301e-13
127315 0.00214765 3.28974146864810e-13
127315 0.00227517 3.87820374888525e-13
127315 0.00240268 4.37413321640116e-13
127315 0.0025302 4.76237175758076e-13
127315 0.00265772 5.05292506905581e-13
127315 0.00278523 5.27839675951679e-13
127315 0.00291275 5.49230675814722e-13
127315 0.00304027 5.76783093946865e-13
127315 0.00316779 6.19197204022115e-13
127315 0.0032953 6.84794366170482e-13
127315 0.00342282 7.78358678654831e-13
127315 0.00355034 8.97904118392638e-13
127315 0.00367785 1.03403491153839e-12
127315 0.00380537 1.17328888654330e-12
127315 0.00393289 1.30338588282689e-12
127315 0.0040604 1.41687284953799e-12
127315 0.00418792 1.51183135505128e-12
127315 0.00431544 1.59081604506109e-12
127315 0.00444295 1.65959914873168e-12
127315 0.00457047 1.72631749225187e-12
127315 0.00469799 1.80053424109374e-12
127315 0.0048255 1.89113946651691e-12
127315 0.00495302 2.00264344322588e-12
127315 0.00508054 2.13186852433448e-12
127315 0.00520805 2.26897884123587e-12
127315 0.00533557 2.40366093870219e-12
127315 0.00546309 2.53154612377276e-12
127315 0.0055906 2.65605663309003e-12
127315 0.00571812 2.78585476646377e-12
127315 0.00584564 2.93064182183352e-12
127315 0.00597315 3.09728690545388e-12
127315 0.00610067 3.28692229188883e-12
127315 0.00622819 3.49265956209755e-12
127315 0.0063557 3.69795686748440e-12
127315 0.00648322 3.87878901760236e-12
127315 0.00661074 4.01389822496380e-12
127315 0.00673826 4.09809486013785e-12
127315 0.00686577 4.14537725778720e-12
127315 0.00699329 4.18052741598085e-12
