# frequency radius F_z
127315 0.00342282 2.90281556298359e-13
127315 0.00355034 2.92198180882876e-13
127315 0.00367785 3.07161284241411e-13
127315 0.00380537 3.32334482101404e-13
127315 0.00393289 3.62203164515177e-13
127315 0.0040604 3.90564238998345e-13
127315 0.00418792 4.11873508909056e-13
127315 0.00431544 4.21576024733132e-13
127315 0.00444295 4.15908220789578e-13
127315 0.00457047 3.91877164755612e-13
127315 0.00469799 3.47983907988767e-13
127315 0.0048255 2.85818203068242e-13
127315 0.00495302 2.11612924698285e-13
127315 0.00508054 1.35733664233206e-13
127315 0.00520805 6.90841484000886e-14
127315 0.00533557 1.89121737360635e-14
127315 0.00546309 -1.23467632945942e-14
127315 0.0055906 -2.51311884602275e-14
127315 0.00571812 -2.05997525196339e-14
127315 0.00584564 -1.36001823484603e-16
127315 0.00597315 3.38858588639565e-14
127315 0.00610067 7.74630120198602e-14
127315 0.00622819 1.25270140768224e-13
127315 0.0063557 1.71554036180694e-13
127315 0.00648322 2.10891450317891e-13
127315 0.00661074 2.38821873449970e-13
127315 0.00673826 2.52722349427707e-13
127315 0.00686577 2.52526614275028e-13
127315 0.00699329 2.40790618456356e-13
127315 0.00712081 2.22544664679868e-13
127315 0.00724832 2.05492258273282e-13
127315 0.00737584 2.00319871395144e-13
127315 0.00750336 2.20163146916592e-13
127315 0.00763087 2.77893642164050e-13
127315 0.00775839 3.79992131754216e-13
127315 0.00788591 5.17944333784003e-13
127315 0.00801342 6.65146666954084e-13
127315 0.00814094 7.90331180394792e-13
127315 0.00826846 8.77893182416973e-13
127315 0.00839597 9.31195271654264e-13
127315 0.00852349 9.61273495463317e-13
127315 0.00865101 9.78352362929720e-13
127315 0.00877852 9.90268554182712e-13
127315 0.00890604 1.00356216071970e-12
127315 0.00903356 1.02353606246986e-12
127315 0.00916107 1.05052741727796e-12
127315 0.00928859 1.07192282620835e-12
127315 0.00941611 1.06132629572478e-12
127315 0.00954362 1.00410611882875e-12
127315 0.00967114 9.22963241067199e-13
127315 0.00979866 8.56152565502284e-13
127315 0.00992617 8.25234973677064e-13
127315 0.0100537 8.32169057747326e-13
127315 0.0101812 8.69558444011277e-13
127315 0.0103087 9.27748417340201e-13
127315 0.0104362 9.96056614476188e-13
127315 0.0105638 1.05773632682280e-12
127315 0.0106913 1.07931999593876e-12
127315 0.0108188 1.01163624237339e-12
127315 0.0109463 8.40966226253763e-13
127315 0.0110738 6.33530843096304e-13
127315 0.0112013 4.61097538159280e-13
127315 0.0113289 3.41395198900257e-13
127315 0.0114564 2.65982471457723e-13
127315 0.0115839 2.27021195302113e-13
127315 0.0117114 2.20771806974392e-13
127315 0.0118389 2.43297443770853e-13
127315 0.0119664 2.86292893137051e-13
127315 0.012094 3.33665467621064e-13
127315 0.0122215 3.61644969660293e-13
127315 0.012349 3.61464122253423e-13
127315 0.0124765 3.65554470548188e-13
127315 0.012604 3.96848265542350e-13
127315 0.0127315 4.39502767079273e-13
127315 0.0128591 4.72196981223843e-13
127315 0.0129866 4.84079589812506e-13
127315 0.0131141 4.74367614943032e-13
127315 0.0132416 4.50404820118568e-13
127315 0.0133691 4.27588277238709e-13
127315 0.0134966 4.31777667990976e-13
127315 0.0136242 4.96710894354913e-13
127315 0.0137517 6.15650099864162e-13
127315 0.0138792 6.96343928846601e-13
127315 0.0140067 7.20236738999900e-13
127315 0.0141342 7.44732746738206e-13
127315 0.0142617 7.91258330651679e-13
127315 0.0143893 8.54443116786428e-13
127315 0.0145168 9.25486858922399e-13
127315 0.0146443 1.00228873807701e-12
127315 0.0147718 1.09594886094750e-12
127315 0.0148993 1.23974050728628e-12
127315 0.0150268 1.48311765297825e-12
127315 0.0151544 1.72912041113309e-12
127315 0.0152819 1.59599574962490e-12
127315 0.0154094 1.22382825922991e-12
127315 0.0155369 9.30422051862656e-13
127315 0.0156644 7.51896434065538e-13
127315 0.0157919 6.64704962684145e-13
127315 0.0159195 6.50842154230267e-13
127315 0.016047 6.98752390721840e-13
127315 0.0161745 8.07814814673911e-13
127315 0.016302 1.00144029406391e-12
127315 0.0164295 1.33431167736871e-12
127315 0.016557 1.70446889081272e-12
127315 0.0166846 1.48498537059866e-12
127315 0.0168121 1.01511601582497e-12
127315 0.0169396 7.59638150668821e-13
127315 0.0170671 6.25715562515591e-13
127315 0.0171946 5.38045835498855e-13
127315 0.0173221 4.73948671595567e-13
127315 0.0174497 4.32383377998323e-13
127315 0.0175772 4.20845304150080e-13
127315 0.0177047 4.53678016155230e-13
127315 0.0178322 5.55783882323341e-13
127315 0.0179597 6.96343800933080e-13
127315 0.0180872 5.45443972800585e-13
127315 0.0182148 3.75528706245467e-13
127315 0.0183423 3.81105080076294e-13
127315 0.0184698 4.58381103136851e-13
127315 0.0185973 5.61838014492269e-13
127315 0.0187248 6.64988573331600e-13
127315 0.0188523 7.47582612420311e-13
127315 0.0189799 7.98254559403073e-13
127315 0.0191074 8.15472651617390e-13
127315 0.0192349 8.06157877481346e-13
127315 0.0193624 7.91700940037633e-13
127315 0.0194899 7.93814112876054e-13
127315 0.0196174 7.71557126224293e-13
127315 0.019745 7.66484279738656e-13
127315 0.0198725 7.92487104591086e-13
127315 0.02 8.47736495608084e-13

128591 0.001 3.88422027177663e-15
128591 0.00112752 8.16804949658602e-15
128591 0.00125503 1.58213404192059e-14
128591 0.00138255 2.85262910934031e-14
128591 0.00151007 4.81345210016409e-14
128591 0.00163758 7.61515354045481e-14
128591 0.0017651 1.12948885784960e-13
128591 0.00189262 1.57023459087918e-13
128591 0.00202013 2.04852668904274e-13
128591 0.00214765 2.51668093935522e-13
128591 0.00227517 2.92794874377028e-13
128591 0.00240268 3.24765723433700e-13
128591 0.0025302 3.45716593504728e-13
128591 0.00265772 3.55197358605294e-13
128591 0.00278523 3.53844469253498e-13
128591 0.00291275 3.43267169487522e-13
128591 0.00304027 3.26234758225173e-13
128591 0.00316779 3.06953394612279e-13
128591 0.0032953 2.90921649930306e-13
128591 0.00342282 2.83791195484369e-13
128591 0.00355034 2.89288521037076e-13
128591 0.00367785 3.07406052323006e-13
128591 0.00380537 3.34323853811121e-13
128591 0.00393289 3.64073414798274e-13
128591 0.0040604 3.90500887641995e-13
128591 0.00418792 4.08323607457477e-13
128591 0.00431544 4.13226403429910e-13
128591 0.00444295 4.01642807526634e-13
128591 0.00457047 3.70940233441607e-13
128591 0.00469799 3.20497961930229e-13
128591 0.0048255 2.53510969799860e-13
128591 0.00495302 1.78067770818473e-13
128591 0.00508054 1.05389896639172e-13
128591 0.00520805 4.54198775389038e-14
128591 0.00533557 3.43030291120732e-15
128591 0.00546309 -1.96345540269420e-14
128591 0.0055906 -2.47055601438164e-14
128591 0.00571812 -1.30100019460382e-14
128591 0.00584564 1.37276838302496e-14
128591 0.00597315 5.23894770561864e-14
128591 0.00610067 9.82203949546328e-14
128591 0.00622819 1.45523338638849e-13
128591 0.0063557 1.88573773224503e-13
128591 0.00648322 2.22283951852780e-13
128591 0.00661074 2.42967144137349e-13
128591 0.00673826 2.49252979874557e-13
128591 0.00686577 2.42486864918463e-13
128591 0.00699329 2.26586952304515e-13
128591 0.00712081 2.08056552130208e-13
128591 0.00724832 1.96334189611085e-13
128591 0.00737584 2.03779581000967e-13
128591 0.00750336 2.44031078504566e-13
128591 0.00763087 3.27286688110831e-13
128591 0.00775839 4.52054960217642e-13
128591 0.00788591 5.98145603810085e-13
128591 0.00801342 7.33220014321653e-13
128591 0.00814094 8.33952384423446e-13
128591 0.00826846 8.97677727813148e-13
128591 0.00839597 9.34141680187652e-13
128591 0.00852349 9.54410539020447e-13
128591 0.00865101 9.67127734660883e-13
128591 0.00877852 9.79211157413115e-13
128591 0.00890604 9.96579378045336e-13
128591 0.00903356 1.02180387632483e-12
128591 0.00916107 1.04682636199234e-12
128591 0.00928859 1.04769487077026e-12
128591 0.00941611 1.00265891867950e-12
128591 0.00954362 9.24680420360368e-13
128591 0.00967114 8.52201126517244e-13
128591 0.00979866 8.12491860430654e-13
128591 0.00992617 8.11367195649116e-13
128591 0.0100537 8.42673031192279e-13
128591 0.0101812 8.96848931827501e-13
128591 0.0103087 9.63501262544355e-13
128591 0.0104362 1.02761565975974e-12
128591 0.0105638 1.05927355487155e-12
128591 0.0106913 1.00971504292923e-12
128591 0.0108188 8.54022909108293e-13
128591 0.0109463 6.48519352002975e-13
128591 0.0110738 4.71017623100474e-13
128591 0.0112013 3.46260428476299e-13
128591 0.0113289 2.67032652652098e-13
128591 0.0114564 2.24874942992616e-13
128591 0.0115839 2.15732750816583e-13
128591 0.0117114 2.35839476499647e-13
128591 0.0118389 2.77311345653442e-13
128591 0.0119664 3.24584785714187e-13
128591 0.012094 3.53886627099172e-13
128591 0.0122215 3.54547889042972e-13
128591 0.012349 3.57824962349558e-13
128591 0.0124765 3.88211446611301e-13
128591 0.012604 4.30431709317184e-13
128591 0.0127315 4.62878339748822e-13
128591 0.0128591 4.74530237379324e-13
128591 0.0129866 4.64636146123047e-13
128591 0.0131141 4.40729716902743e-13
128591 0.0132416 4.18594820218358e-13
128591 0.0133691 4.24773497217448e-13
128591 0.0134966 4.93004586200917e-13
128591 0.0136242 6.11363699109131e-13
128591 0.0137517 6.85785067451987e-13
128591 0.0138792 7.07526097142753e-13
128591 0.0140067 7.33615220660233e-13
128591 0.0141342 7.81845020912854e-13
128591 0.0142617 8.45670245037893e-13
128591 0.0143893 9.16632190998116e-13
128591 0.0145168 9.93919366530674e-13
128591 0.0146443 1.09119410189860e-12
128591 0.0147718 1.24600041055430e-12
128591 0.0148993 1.50317132315245e-12
128591 0.0150268 1.70657781733292e-12
128591 0.0151544 1.49878373710485e-12
128591 0.0152819 1.13240730929884e-12
128591 0.0154094 8.66669640928176e-13
128591 0.0155369 7.11260565542540e-13
128591 0.0156644 6.42599462155405e-13
128591 0.0157919 6.44028440029174e-13
128591 0.0159195 7.05742890227642e-13
128591 0.016047 8.31588166963035e-13
128591 0.0161745 1.05411493145103e-12
128591 0.016302 1.42433521659321e-12
128591 0.0164295 1.68772389147114e-12
128591 0.016557 1.30183407634048e-12
128591 0.0166846 8.97033585717943e-13
128591 0.0168121 6.94612620070180e-13
128591 0.0169396 5.81718353429379e-13
128591 0.0170671 5.03741778766024e-13
128591 0.0171946 4.47543547351088e-13
128591 0.0173221 4.15819006392173e-13
128591 0.0174497 4.18341135187483e-13
128591 0.0175772 4.73271240170727e-13
128591 0.0177047 6.04493610359415e-13
128591 0.0178322 6.69929351400607e-13
128591 0.0179597 4.39237952961537e-13
128591 0.0180872 3.56855775557121e-13
128591 0.0182148 4.01034928688832e-13
128591 0.0183423 4.92546323852381e-13
128591 0.0184698 5.97710065701635e-13
128591 0.0185973 6.92579586728490e-13
128591 0.0187248 7.60410441296236e-13
128591 0.0188523 7.94478310910583e-13
128591 0.0189799 7.97381798911950e-13
128591 0.0191074 7.81282447012811e-13
128591 0.0192349 7.78879047660831e-13
128591 0.0193624 7.67075683182719e-13
128591 0.0194899 7.50121801396385e-13
128591 0.0196174 7.61278202283098e-13
128591 0.019745 8.03597219736290e-13
128591 0.0198725 8.70518457070592e-13
128591 0.02 9.48865340099301e-13

129866 0.001 4.04827905921250e-15
129866 0.00112752 8.51267154518220e-15
129866 0.00125503 1.64807207456964e-14
129866 0.00138255 2.96797214366980e-14
129866 0.00151007 4.99720408637610e-14
129866 0.00163758 7.87901150849473e-14
129866 0.0017651 1.16309137003681e-13
129866 0.00189262 1.60730280082263e-13
129866 0.00202013 2.08251224996924e-13
129866 0.00214765 2.53983261823389e-13
129866 0.00227517 2.93345532586767e-13
129866 0.00240268 3.23108172232229e-13
129866 0.0025302 3.41672247663674e-13
129866 0.00265772 3.48815268946939e-13
129866 0.00278523 3.45376913133160e-13
129866 0.00291275 3.33206833552985e-13
129866 0.00304027 3.15404959774396e-13
129866 0.00316779 2.96562518866526e-13
129866 0.0032953 2.82416876564894e-13
129866 0.00342282 2.78397256251910e-13
129866 0.00355034 2.87402934694269e-13
129866 0.00367785 3.08301207881335e-13
129866 0.00380537 3.36414770740470e-13
129866 0.00393289 3.65489045980653e-13
129866 0.0040604 3.89516129779692e-13
129866 0.00418792 4.03484073868672e-13
129866 0.00431544 4.03294756347881e-13
129866 0.00444295 3.85600735787599e-13
129866 0.00457047 3.48266052685064e-13
129866 0.00469799 2.91803808224409e-13
129866 0.0048255 2.21208390584668e-13
129866 0.00495302 1.46209942497201e-13
129866 0.00508054 7.82075691927607e-14
129866 0.00520805 2.56107182398723e-14
129866 0.00533557 -8.23579309018099e-15
129866 0.00546309 -2.34505412274811e-14
129866 0.0055906 -2.11794242500959e-14
129866 0.00571812 -2.77717137325884e-15
129866 0.00584564 2.94894328874462e-14
129866 0.00597315 7.16933228431729e-14
129866 0.00610067 1.18475989750256e-13
129866 0.00622819 1.63973691536995e-13
129866 0.0063557 2.02637625489655e-13
129866 0.00648322 2.29906658007648e-13
129866 0.00661074 2.43129083901347e-13
129866 0.00673826 2.42315348671687e-13
129866 0.00686577 2.30195834220788e-13
129866 0.00699329 2.12078644110747e-13
129866 0.00712081 1.96084499559309e-13
129866 0.00724832 1.93436083797332e-13
129866 0.00737584 2.17700685668562e-13
129866 0.00750336 2.81492594862954e-13
129866 0.00763087 3.89410754624324e-13
129866 0.00775839 5.29117091062797e-13
129866 0.00788591 6.70847521650373e-13
129866 0.00801342 7.84966034535848e-13
129866 0.00814094 8.60930315453226e-13
129866 0.00826846 9.05465240230028e-13
129866 0.00839597 9.30082700462577e-13
129866 0.00852349 9.44411598517443e-13
129866 0.00865101 9.55884874267211e-13
129866 0.00877852 9.70863612101565e-13
129866 0.00890604 9.93583210365581e-13
129866 0.00903356 1.02023217493948e-12
129866 0.00916107 1.03107592899899e-12
129866 0.00928859 9.99871295955543e-13
129866 0.00941611 9.28159757104526e-13
129866 0.00954362 8.51461367303763e-13
129866 0.00967114 8.02674754678439e-13
129866 0.00979866 7.92567609034894e-13
129866 0.00992617 8.16881713843594e-13
129866 0.0100537 8.66315498380279e-13
129866 0.0101812 9.30645231348579e-13
129866 0.0103087 9.96357174880209e-13
129866 0.0104362 1.03724045867825e-12
129866 0.0105638 1.00649578464327e-12
129866 0.0106913 8.68912668728169e-13
129866 0.0108188 6.67427218251873e-13
129866 0.0109463 4.84447415236873e-13
129866 0.0110738 3.53561945850795e-13
129866 0.0112013 2.69664899076512e-13
129866 0.0113289 2.23646705652332e-13
129866 0.0114564 2.11013713334676e-13
129866 0.0115839 2.28166404220920e-13
129866 0.0117114 2.67739754934500e-13
129866 0.0118389 3.14879754869222e-13
129866 0.0119664 3.45981346611470e-13
129866 0.012094 3.47948312120951e-13
129866 0.0122215 3.50050865988867e-13
129866 0.012349 3.79060175914188e-13
129866 0.0124765 4.20844533249840e-13
129866 0.012604 4.53382527792475e-13
129866 0.0127315 4.65253335100211e-13
129866 0.0128591 4.55556306589986e-13
129866 0.0129866 4.31860146120848e-13
129866 0.0131141 4.10158179618606e-13
129866 0.0132416 4.17439605244011e-13
129866 0.0133691 4.87476192037054e-13
129866 0.0134966 6.04761771750675e-13
129866 0.0136242 6.74488411787569e-13
129866 0.0137517 6.94894565644487e-13
129866 0.0138792 7.22252883633294e-13
129866 0.0140067 7.71677535115204e-13
129866 0.0141342 8.35822827071220e-13
129866 0.0142617 9.06591441904690e-13
129866 0.0143893 9.84354094033630e-13
129866 0.0145168 1.08516992787565e-12
129866 0.0146443 1.25031944127389e-12
129866 0.0147718 1.51637213061018e-12
129866 0.0148993 1.66995749530310e-12
129866 0.0150268 1.40782974025298e-12
129866 0.0151544 1.05487662805561e-12
129866 0.0152819 8.13530704865503e-13
129866 0.0154094 6.77858050851875e-13
129866 0.0155369 6.25102743714749e-13
129866 0.0156644 6.39757584256985e-13
129866 0.0157919 7.13985209214859e-13
129866 0.0159195 8.56654974548503e-13
129866 0.016047 1.10933809264877e-12
129866 0.0161745 1.50154300827167e-12
129866 0.016302 1.60657139980305e-12
129866 0.0164295 1.14253903133633e-12
129866 0.016557 8.07492441250572e-13
129866 0.0166846 6.42545698693309e-13
129866 0.0168121 5.44283471860753e-13
129866 0.0169396 4.74155186348511e-13
129866 0.0170671 4.25629998720162e-13
129866 0.0171946 4.04112934934677e-13
129866 0.0173221 4.21758837353066e-13
129866 0.0174497 5.00975973634654e-13
129866 0.0175772 6.46859743983559e-13
129866 0.0177047 5.80940827447629e-13
129866 0.0178322 3.76118548003065e-13
129866 0.0179597 3.58315912597851e-13
129866 0.0180872 4.26332290540935e-13
129866 0.0182148 5.25703010945096e-13
129866 0.0183423 6.28087281562696e-13
129866 0.0184698 7.11945463587837e-13
129866 0.0185973 7.64582292996475e-13
129866 0.0187248 7.83595309045360e-13
129866 0.0188523 7.75454270593235e-13
129866 0.0189799 7.60955310467078e-13
129866 0.0191074 7.62921271599630e-13
129866 0.0192349 7.41166513016573e-13
129866 0.0193624 7.37103512607068e-13
129866 0.0194899 7.64190380975738e-13
129866 0.0196174 8.20099288543224e-13
129866 0.019745 8.94152822781214e-13
129866 0.0198725 9.72291100728679e-13
129866 0.02 1.04640219762977e-12

131141 0.001 4.21759495804722e-15
131141 0.00112752 8.86805921724213e-15
131141 0.00125503 1.71593598043891e-14
131141 0.00138255 3.08623059137279e-14
131141 0.00151007 5.18437600401838e-14
131141 0.00163758 8.14504910304896e-14
131141 0.0017651 1.19646192416650e-13
131141 0.00189262 1.64330466584513e-13
131141 0.00202013 2.11436344625638e-13
131141 0.00214765 2.55987203463862e-13
131141 0.00227517 2.93526423534671e-13
131141 0.00240268 3.21073731112932e-13
131141 0.0025302 3.37290870672175e-13
131141 0.00265772 3.42175276602395e-13
131141 0.00278523 3.36771865078387e-13
131141 0.00291275 3.23187029127825e-13
131141 0.00304027 3.04871165580607e-13
131141 0.00316779 2.86790635031385e-13
131141 0.0032953 2.74838572329502e-13
131141 0.00342282 2.74068683297716e-13
131141 0.00355034 2.86428558213785e-13
131141 0.00367785 3.09680345577776e-13
131141 0.00380537 3.38439761726310e-13
131141 0.00393289 3.66319524406706e-13
131141 0.0040604 3.87524675666653e-13
131141 0.00418792 3.97305812836757e-13
131141 0.00431544 3.91765296664320e-13
131141 0.00444295 3.67827641707681e-13
131141 0.00457047 3.24034571894976e-13
131141 0.00469799 2.62297040538210e-13
131141 0.0048255 1.89493004750047e-13
131141 0.00495302 1.16584155025469e-13
131141 0.00508054 5.44293488388669e-14
131141 0.00520805 9.55601771701740e-15
131141 0.00533557 -1.63581522338505e-14
131141 0.00546309 -2.40807797576682e-14
131141 0.0055906 -1.48421513312986e-14
131141 0.00571812 9.72116812567041e-15
131141 0.00584564 4.66332535787044e-14
131141 0.00597315 9.11963945239733e-14
131141 0.00610067 1.37646024021003e-13
131141 0.00622819 1.80127594499912e-13
131141 0.0063557 2.13416342198449e-13
131141 0.00648322 2.33716723137836e-13
131141 0.00661074 2.39629020546567e-13
131141 0.00673826 2.32573958235225e-13
131141 0.00686577 2.16644811494155e-13
131141 0.00699329 1.98638529228167e-13
131141 0.00712081 1.88425635465882e-13
131141 0.00724832 1.98842608914477e-13
131141 0.00737584 2.43683915664123e-13
131141 0.00750336 3.32227464093812e-13
131141 0.00763087 4.60207453365768e-13
131141 0.00775839 6.03825442835680e-13
131141 0.00788591 7.30206909624887e-13
131141 0.00801342 8.19966961701979e-13
131141 0.00814094 8.74523352943762e-13
131141 0.00826846 9.04916757682411e-13
131141 0.00839597 9.21833132881623e-13
131141 0.00852349 9.33429174748329e-13
131141 0.00865101 9.46449959261728e-13
131141 0.00877852 9.66273338567173e-13
131141 0.00890604 9.92689286432072e-13
131141 0.00903356 1.01126088759364e-12
131141 0.00916107 9.94565593228669e-13
131141 0.00928859 9.32533462810370e-13
131141 0.00941611 8.53918844692675e-13
131141 0.00954362 7.96203314077663e-13
131141 0.00967114 7.76240542332483e-13
131141 0.00979866 7.92563491341245e-13
131141 0.00992617 8.36425107448925e-13
131141 0.0100537 8.97685809699987e-13
131141 0.0101812 9.64033067934032e-13
131141 0.0103087 1.01289157142978e-12
131141 0.0104362 1.00088643051427e-12
131141 0.0105638 8.84491162780586e-13
131141 0.0106913 6.90042100718476e-13
131141 0.0108188 5.01647757211434e-13
131141 0.0109463 3.63553131483973e-13
131141 0.0110738 2.74072476469253e-13
131141 0.0112013 2.23514622339127e-13
131141 0.0113289 2.06791364435654e-13
131141 0.0114564 2.20432997922280e-13
131141 0.0115839 2.57670750134698e-13
131141 0.0117114 3.04527139116487e-13
131141 0.0118389 3.37805347725346e-13
131141 0.0119664 3.41645830850214e-13
131141 0.012094 3.42328571196753e-13
131141 0.0122215 3.69459563928823e-13
131141 0.012349 4.10759110553242e-13
131141 0.0124765 4.43700718396634e-13
131141 0.012604 4.56225846680075e-13
131141 0.0127315 4.47095784528946e-13
131141 0.0128591 4.23754404427239e-13
131141 0.0129866 4.02220495679669e-13
131141 0.0131141 4.09689488936523e-13
131141 0.0132416 4.80089474946869e-13
131141 0.0133691 5.96133823929460e-13
131141 0.0134966 6.62709844971634e-13
131141 0.0136242 6.82316373816049e-13
131141 0.0137517 7.10556653803097e-13
131141 0.0138792 7.60719837742156e-13
131141 0.0140067 8.24927249495988e-13
131141 0.0141342 8.95411087659767e-13
131141 0.0142617 9.73575352083780e-13
131141 0.0143893 1.07763687753110e-12
131141 0.0145168 1.25196910554288e-12
131141 0.0146443 1.52200817188843e-12
131141 0.0147718 1.62449412919313e-12
131141 0.0148993 1.32598907676257e-12
131141 0.0150268 9.89393039212739e-13
131141 0.0151544 7.69074702829558e-13
131141 0.0152819 6.50192262071413e-13
131141 0.0154094 6.11029885845924e-13
131141 0.0155369 6.37106284150382e-13
131141 0.0156644 7.22762551544382e-13
131141 0.0157919 8.82318162990769e-13
131141 0.0159195 1.16514362782562e-12
131141 0.016047 1.55476420401288e-12
131141 0.0161745 1.48574083087589e-12
131141 0.016302 1.01363819404543e-12
131141 0.0164295 7.38197579696680e-13
131141 0.016557 5.99603297763085e-13
131141 0.0166846 5.11980239494179e-13
131141 0.0168121 4.48659351194730e-13
131141 0.0169396 4.07751082176772e-13
131141 0.0170671 3.96812606169179e-13
131141 0.0171946 4.30726976161003e-13
131141 0.0173221 5.35166705693114e-13
131141 0.0174497 6.60106843228983e-13
131141 0.0175772 4.79104257196354e-13
131141 0.0177047 3.46523627227051e-13
131141 0.0178322 3.70388729930348e-13
131141 0.0179597 4.53462536879872e-13
131141 0.0180872 5.55927172682057e-13
131141 0.0182148 6.52155332886920e-13
131141 0.0183423 7.23514791712569e-13
131141 0.0184698 7.61500201987133e-13
131141 0.0185973 7.67559651032033e-13
131141 0.0187248 7.52645882977787e-13
131141 0.0188523 7.48322207959538e-13
131141 0.0189799 7.38689370441047e-13
131141 0.0191074 7.21361921338560e-13
131141 0.0192349 7.31739904193362e-13
131141 0.0193624 7.73270014511158e-13
131141 0.0194899 8.39255408959840e-13
131141 0.0196174 9.16219524297841e-13
131141 0.019745 9.91809130068911e-13
131141 0.0198725 1.06464510364891e-12
131141 0.02 1.15985537870241e-12

132416 0.001 4.39227768061476e-15
132416 0.00112752 9.23439724690388e-15
132416 0.00125503 1.78574332731760e-14
132416 0.00138255 3.20738273376721e-14
132416 0.00151007 5.37481296239955e-14
132416 0.00163758 8.41283615897149e-14
132416 0.0017651 1.22952119776213e-13
132416 0.00189262 1.67813911314742e-13
132416 0.00202013 2.14400140380669e-13
132416 0.00214765 2.57679366069313e-13
132416 0.00227517 2.93346917774089e-13
132416 0.00240268 3.18680797027105e-13
132416 0.0025302 3.32597374912257e-13
132416 0.00265772 3.35307411912810e-13
132416 0.00278523 3.28065903946734e-13
132416 0.00291275 3.13254405442748e-13
132416 0.00304027 2.94690480580063e-13
132416 0.00316779 2.77692419536037e-13
132416 0.0032953 2.68206780387864e-13
132416 0.00342282 2.70755141330610e-13
132416 0.00355034 2.86239575999182e-13
132416 0.00367785 3.11379648010768e-13
132416 0.00380537 3.40247249857797e-13
132416 0.00393289 3.66453992590322e-13
132416 0.0040604 3.84457285023262e-13
132416 0.00418792 3.89751697353838e-13
132416 0.00431544 3.78637467178181e-13
132416 0.00444295 3.48401199079546e-13
132416 0.00457047 2.98483247747170e-13
132416 0.00469799 2.32431958364516e-13
132416 0.0048255 1.58939192854433e-13
132416 0.00495302 8.96209905681627e-14
132416 0.00508054 3.41472472028249e-14
132416 0.00520805 -2.92981877168091e-15
132416 0.00533557 -2.12122278084011e-14
132416 0.00546309 -2.17923116183758e-14
132416 0.0055906 -5.99476180789570e-15
132416 0.00571812 2.40673848474246e-14
132416 0.00584564 6.46198472644244e-14
132416 0.00597315 1.10322773276043e-13
132416 0.00610067 1.55208448079459e-13
132416 0.00622819 1.93578436573219e-13
132416 0.0063557 2.20715473391324e-13
132416 0.00648322 2.33845018609591e-13
132416 0.00661074 2.32945279503787e-13
132416 0.00673826 2.20821190074997e-13
132416 0.00686577 2.02961375493212e-13
132416 0.00699329 1.87794868470348e-13
132416 0.00712081 1.86966078110284e-13
132416 0.00724832 2.14389446587930e-13
132416 0.00737584 2.82431619665688e-13
132416 0.00750336 3.94021862934838e-13
132416 0.00763087 5.33619907832747e-13
132416 0.00775839 6.69354263823759e-13
132416 0.00788591 7.73732303600316e-13
132416 0.00801342 8.40416064782347e-13
132416 0.00814094 8.78331258808037e-13
132416 0.00826846 8.99022773208549e-13
132416 0.00839597 9.11613395638143e-13
132416 0.00852349 9.23299835341732e-13
132416 0.00865101 9.40199385883877e-13
132416 0.00877852 9.64878227533340e-13
132416 0.00890604 9.88459339145674e-13
132416 0.00903356 9.85672985536979e-13
132416 0.00916107 9.36577325528983e-13
132416 0.00928859 8.59283232924214e-13
132416 0.00941611 7.93439592581961e-13
132416 0.00954362 7.62899738509469e-13
132416 0.00967114 7.70158160054564e-13
132416 0.00979866 8.07505544461579e-13
132416 0.00992617 8.64871311383306e-13
132416 0.0100537 9.30812469146850e-13
132416 0.0101812 9.86091537232645e-13
132416 0.0103087 9.91916679924418e-13
132416 0.0104362 8.99349464777689e-13
132416 0.0105638 7.15913820910024e-13
132416 0.0106913 5.22884946308593e-13
132416 0.0108188 3.76547886557599e-13
132416 0.0109463 2.80489938413244e-13
132416 0.0110738 2.24684575965555e-13
132416 0.0112013 2.03268290929035e-13
132416 0.0113289 2.12820529425052e-13
132416 0.0114564 2.47220434396912e-13
132416 0.0115839 2.93513390606844e-13
132416 0.0117114 3.29207079164035e-13
132416 0.0118389 3.35593405312145e-13
132416 0.0119664 3.34780818342119e-13
132416 0.012094 3.59492546179197e-13
132416 0.0122215 4.00184512780733e-13
132416 0.012349 4.33801658967985e-13
132416 0.0124765 4.47401222541194e-13
132416 0.012604 4.39207368675994e-13
132416 0.0127315 4.16373921565579e-13
132416 0.0128591 3.94757771818055e-13
132416 0.0129866 4.01514671569678e-13
132416 0.0131141 4.70887468849293e-13
132416 0.0132416 5.85701348120483e-13
132416 0.0133691 6.50604514131004e-13
132416 0.0134966 6.69764997315095e-13
132416 0.0136242 6.98472448143490e-13
132416 0.0137517 7.48963625685052e-13
132416 0.0138792 8.13021225208093e-13
132416 0.0140067 8.83136653242187e-13
132416 0.0141342 9.61560763647963e-13
132416 0.0142617 1.06835951733135e-12
132416 0.0143893 1.25032079136911e-12
132416 0.0145168 1.52016966184798e-12
132416 0.0146443 1.57509934257239e-12
132416 0.0147718 1.25422294459822e-12
132416 0.0148993 9.34201456503857e-13
132416 0.0150268 7.31731626154611e-13
132416 0.0151544 6.27046939935558e-13
132416 0.0152819 5.99420914408253e-13
132416 0.0154094 6.35325354028646e-13
132416 0.0155369 7.31447537516988e-13
132416 0.0156644 9.07800101698682e-13
132416 0.0157919 1.21894428837628e-12
132416 0.0159195 1.57594502068106e-12
132416 0.016047 1.35299855158347e-12
